logz logzerr logvol nlive logl logwt insert_order
-3.449599389659618964e+02 2.931537016616499458e-01 -1.104749999999994436e+01 4.000000000000000000e+02 -3.309308195432956836e+02 -3.479710338299869363e+02 8.599999999999999867e-01
-3.449118750267561495e+02 2.845656668195356009e-01 -1.104999999999994387e+01 4.000000000000000000e+02 -3.308636648054838361e+02 -3.479063790921750865e+02 8.149999999999999467e-01
-3.448630263422661528e+02 2.883312849237097963e-01 -1.105249999999994337e+01 4.000000000000000000e+02 -3.307460351905147036e+02 -3.477912494772059517e+02 6.149999999999999911e-01
-3.448109159800400789e+02 2.834198596857577801e-01 -1.105499999999994287e+01 4.000000000000000000e+02 -3.307373217504971308e+02 -3.477850360371883767e+02 1.750000000000000000e+00
-3.447610860018098720e+02 2.531222934437714067e-01 -1.105749999999994237e+01 4.000000000000000000e+02 -3.306847809091979116e+02 -3.477349951958891552e+02 7.900000000000000355e-01
-3.447112457727439505e+02 2.716891967981617806e-01 -1.105999999999994188e+01 4.000000000000000000e+02 -3.306454534511069596e+02 -3.476981677377982010e+02 1.834999999999999964e+00
-3.446620343052639441e+02 2.706871577325001277e-01 -1.106249999999994138e+01 4.000000000000000000e+02 -3.306081857013599006e+02 -3.476633999880511396e+02 1.334999999999999964e+00
-3.446135116802769858e+02 2.795825335074207940e-01 -1.106499999999994088e+01 4.000000000000000000e+02 -3.305981421081798999e+02 -3.476558563948711367e+02 1.195000000000000062e+00
-3.445668925742748456e+02 2.595127695317739902e-01 -1.106749999999994039e+01 4.000000000000000000e+02 -3.305792333402816325e+02 -3.476394476269728671e+02 1.000000000000000056e-01
-3.445216298644952531e+02 2.681256989680290692e-01 -1.106999999999993989e+01 4.000000000000000000e+02 -3.305420784324650185e+02 -3.476047927191562508e+02 1.995000000000000107e+00
-3.444768342165191939e+02 2.280899558232966362e-01 -1.107249999999993939e+01 4.000000000000000000e+02 -3.304889592765332509e+02 -3.475541735632244809e+02 1.215000000000000080e+00
-3.444317827457856538e+02 2.474594464344171407e-01 -1.107499999999993889e+01 4.000000000000000000e+02 -3.304744770404621477e+02 -3.475421913271533754e+02 9.949999999999999956e-01
-3.443881652358567180e+02 2.713595081209376203e-01 -1.107749999999993840e+01 4.000000000000000000e+02 -3.304596569828709676e+02 -3.475298712695621930e+02 1.834999999999999964e+00
-3.443458636782451663e+02 2.933593153067088899e-01 -1.107999999999993790e+01 4.000000000000000000e+02 -3.302819929048885115e+02 -3.473547071915797915e+02 1.340000000000000080e+00
-3.442976939761365998e+02 2.949355205508203404e-01 -1.108249999999993740e+01 4.000000000000000000e+02 -3.302439899642691898e+02 -3.473192042509604107e+02 1.915000000000000036e+00
-3.442501163842276242e+02 2.889913857936610153e-01 -1.108499999999993690e+01 4.000000000000000000e+02 -3.301588246828174533e+02 -3.472365389695087288e+02 5.400000000000000355e-01
-3.442008809307278625e+02 2.973466075470747039e-01 -1.108749999999993641e+01 4.000000000000000000e+02 -3.301341121482982430e+02 -3.472143264349895162e+02 1.935000000000000053e+00
-3.441529271769010734e+02 2.947153272303528748e-01 -1.108999999999993591e+01 4.000000000000000000e+02 -3.299867435614052624e+02 -3.470694578480965333e+02 1.415000000000000036e+00
-3.441002198131282057e+02 2.770300943273384386e-01 -1.109249999999993541e+01 4.000000000000000000e+02 -3.298580486864269119e+02 -3.469432629731181805e+02 1.614999999999999991e+00
-3.440436049726200736e+02 2.704745248411730141e-01 -1.109499999999993491e+01 4.000000000000000000e+02 -3.297864797914764949e+02 -3.468741940781677613e+02 1.570000000000000062e+00
-3.439863005869436279e+02 2.406405835230019941e-01 -1.109749999999993442e+01 4.000000000000000000e+02 -3.297377316177849025e+02 -3.468279459044761666e+02 1.479999999999999982e+00
-3.439296087554970995e+02 2.602540466406402242e-01 -1.109999999999993392e+01 4.000000000000000000e+02 -3.297269871474200045e+02 -3.468197014341112663e+02 1.864999999999999991e+00
-3.438755268439016390e+02 2.577467355147012307e-01 -1.110249999999993342e+01 4.000000000000000000e+02 -3.293494113969834416e+02 -3.464446256836747011e+02 1.300000000000000044e+00
-3.438017146930062040e+02 1.928149059501001461e-01 -1.110499999999993292e+01 4.000000000000000000e+02 -3.293314585905196736e+02 -3.464291728772109309e+02 1.649999999999999911e+00
-3.437319443454090901e+02 2.459494677938495744e-01 -1.110749999999993243e+01 4.000000000000000000e+02 -3.292995100703590765e+02 -3.463997243570503315e+02 1.735000000000000098e+00
-3.436648408648262603e+02 2.125383265712110781e-01 -1.110999999999993193e+01 4.000000000000000000e+02 -3.292927391420993786e+02 -3.463954534287906313e+02 3.950000000000000178e-01
-3.436016976752280812e+02 1.994081108931106405e-01 -1.111249999999993143e+01 4.000000000000000000e+02 -3.292497821481737219e+02 -3.463549964348649723e+02 1.499999999999999944e-01
-3.435399279906562811e+02 2.041400115206301324e-01 -1.111499999999993094e+01 4.000000000000000000e+02 -3.292065732493825294e+02 -3.463142875360737776e+02 1.199999999999999956e+00
-3.434794074481497432e+02 1.699493666479189591e-01 -1.111749999999993044e+01 4.000000000000000000e+02 -3.291200753294872356e+02 -3.462302896161784815e+02 9.599999999999999645e-01
-3.434174928436984828e+02 1.773601303614437685e-01 -1.111999999999992994e+01 4.000000000000000000e+02 -3.291194838844367041e+02 -3.462321981711279477e+02 3.950000000000000178e-01
-3.433592971706913772e+02 1.764592633416061929e-01 -1.112249999999992944e+01 4.000000000000000000e+02 -3.291030466718649450e+02 -3.462182609585561863e+02 9.849999999999999867e-01
-3.433035520733736803e+02 1.718420462742375754e-01 -1.112499999999992895e+01 4.000000000000000000e+02 -3.290918000505209875e+02 -3.462095143372122266e+02 5.350000000000000311e-01
-3.432502993733743324e+02 1.936188650463097904e-01 -1.112749999999992845e+01 4.000000000000000000e+02 -3.290667534205940683e+02 -3.461869677072853051e+02 8.199999999999999512e-01
-3.431986161092811471e+02 2.245738563442738756e-01 -1.112999999999992795e+01 4.000000000000000000e+02 -3.289656616330192378e+02 -3.460883759197104723e+02 1.679999999999999938e+00
-3.431445166709116847e+02 2.134229734760699770e-01 -1.113249999999992745e+01 4.000000000000000000e+02 -3.289619572267848184e+02 -3.460871715134760507e+02 8.750000000000000000e-01
-3.430931340940538803e+02 2.282303809350568480e-01 -1.113499999999992696e+01 4.000000000000000000e+02 -3.289363308357138749e+02 -3.460640451224051048e+02 7.900000000000000355e-01
-3.430431478903341258e+02 2.249703763889825403e-01 -1.113749999999992646e+01 4.000000000000000000e+02 -3.289307226797662338e+02 -3.460609369664574615e+02 1.120000000000000107e+00
-3.429953970913523449e+02 2.378996676842729252e-01 -1.113999999999992596e+01 4.000000000000000000e+02 -3.289241700158972890e+02 -3.460568843025885144e+02 9.050000000000000266e-01
-3.429496419901015543e+02 2.446381724076519826e-01 -1.114249999999992546e+01 4.000000000000000000e+02 -3.288918642398359111e+02 -3.460270785265271343e+02 7.000000000000000666e-02
-3.429045948005437481e+02 2.548693254355232640e-01 -1.114499999999992497e+01 4.000000000000000000e+02 -3.287449642576152655e+02 -3.458826785443064864e+02 1.959999999999999964e+00
-3.428549571296421732e+02 2.278843795451101772e-01 -1.114749999999992447e+01 4.000000000000000000e+02 -3.287224523645122645e+02 -3.458626666512034831e+02 1.945000000000000062e+00
-3.428067340694020686e+02 2.355679734911894918e-01 -1.114999999999992397e+01 4.000000000000000000e+02 -3.287154152272634065e+02 -3.458581295139546228e+02 1.534999999999999920e+00
-3.427605254405037272e+02 2.517124532774495660e-01 -1.115249999999992347e+01 4.000000000000000000e+02 -3.286919794996010182e+02 -3.458371937862922323e+02 1.600000000000000089e+00
-3.427154444015417880e+02 2.355560864901725393e-01 -1.115499999999992298e+01 4.000000000000000000e+02 -3.286017423258905410e+02 -3.457494566125817528e+02 1.645000000000000018e+00
-3.426684442442330578e+02 2.199659904581023340e-01 -1.115749999999992248e+01 4.000000000000000000e+02 -3.285898633638446995e+02 -3.457400776505359090e+02 4.000000000000000222e-01
-3.426231407302817047e+02 2.218443666769036315e-01 -1.115999999999992198e+01 4.000000000000000000e+02 -3.285798156044381813e+02 -3.457325298911293885e+02 8.499999999999999778e-01
-3.425794796903019233e+02 2.189252369976481261e-01 -1.116249999999992149e+01 4.000000000000000000e+02 -3.285470093364487525e+02 -3.457022236231399575e+02 1.445000000000000062e+00
-3.425363855556594217e+02 2.190403881785253082e-01 -1.116499999999992099e+01 4.000000000000000000e+02 -3.285009420676017839e+02 -3.456586563542930435e+02 1.439999999999999947e+00
-3.424932714602716715e+02 2.321629558940212779e-01 -1.116749999999992049e+01 4.000000000000000000e+02 -3.284944093149988475e+02 -3.456546236016901048e+02 5.699999999999999512e-01
-3.424517760148956427e+02 2.261570150405579349e-01 -1.116999999999991999e+01 4.000000000000000000e+02 -3.284851980439440240e+02 -3.456479123306352790e+02 1.354999999999999982e+00
-3.424116710765282505e+02 2.095067333111311769e-01 -1.117249999999991950e+01 4.000000000000000000e+02 -3.284825417618482106e+02 -3.456477560485394633e+02 7.099999999999999645e-01
-3.423731068063079306e+02 2.043837770982838142e-01 -1.117499999999991900e+01 4.000000000000000000e+02 -3.284421595663716857e+02 -3.456098738530629362e+02 1.080000000000000071e+00
-3.423345683306029059e+02 2.108770066456546743e-01 -1.117749999999991850e+01 4.000000000000000000e+02 -3.284200114398825008e+02 -3.455902257265737489e+02 5.999999999999999778e-02
-3.422967375578518840e+02 2.110058846052245141e-01 -1.117999999999991800e+01 4.000000000000000000e+02 -3.283998366388411796e+02 -3.455725509255324255e+02 2.049999999999999878e-01
-3.422596478418187189e+02 2.087728093574766353e-01 -1.118249999999991751e+01 4.000000000000000000e+02 -3.283238735814655911e+02 -3.454990878681568347e+02 1.635000000000000009e+00
-3.422212102891111272e+02 2.091350424336877456e-01 -1.118499999999991701e+01 4.000000000000000000e+02 -3.283171800641056279e+02 -3.454948943507968693e+02 2.700000000000000178e-01
-3.421840429647814403e+02 1.877632100682727623e-01 -1.118749999999991651e+01 4.000000000000000000e+02 -3.282464516853100918e+02 -3.454266659720013308e+02 1.655000000000000027e+00
-3.421457252529335165e+02 1.794745043930477957e-01 -1.118999999999991601e+01 4.000000000000000000e+02 -3.282200760414229421e+02 -3.454027903281141789e+02 7.449999999999999956e-01
-3.421079467036447568e+02 1.854049417994923787e-01 -1.119249999999991552e+01 4.000000000000000000e+02 -3.281824027079805433e+02 -3.453676169946717778e+02 6.099999999999999867e-01
-3.420702646186655898e+02 2.423827768369050950e-01 -1.119499999999991502e+01 4.000000000000000000e+02 -3.281756256425227889e+02 -3.453633399292140211e+02 1.764999999999999902e+00
-3.420337982160835395e+02 2.574305114225477475e-01 -1.119749999999991452e+01 4.000000000000000000e+02 -3.281734942488466231e+02 -3.453637085355378531e+02 1.260000000000000009e+00
-3.419986276985674749e+02 2.768652597554173145e-01 -1.119999999999991402e+01 4.000000000000000000e+02 -3.281595098629434233e+02 -3.453522241496346510e+02 7.249999999999999778e-01
-3.419642664643825469e+02 2.638933414665334820e-01 -1.120249999999991353e+01 4.000000000000000000e+02 -3.280682230583832961e+02 -3.452634373450745215e+02 4.949999999999999956e-01
-3.419280177009574118e+02 2.829474227665497166e-01 -1.120499999999991303e+01 4.000000000000000000e+02 -3.279245974197306168e+02 -3.451223117064218400e+02 1.800000000000000044e+00
-3.418878402747048995e+02 2.854165735025742667e-01 -1.120749999999991253e+01 4.000000000000000000e+02 -3.278841648002468787e+02 -3.450843790869380996e+02 1.435000000000000053e+00
-3.418477511559710820e+02 2.808672919930304546e-01 -1.120999999999991203e+01 4.000000000000000000e+02 -3.276745102084745440e+02 -3.448772244951657626e+02 1.804999999999999938e+00
-3.418005421547232459e+02 3.047924935559035431e-01 -1.121249999999991154e+01 4.000000000000000000e+02 -3.276191276592036843e+02 -3.448243419458949006e+02 8.649999999999999911e-01
-3.417530708257551737e+02 3.449325958115239676e-01 -1.121499999999991104e+01 4.000000000000000000e+02 -3.276106313653780262e+02 -3.448183456520692403e+02 6.850000000000000533e-01
-3.417074848161509522e+02 3.577944634981745087e-01 -1.121749999999991054e+01 4.000000000000000000e+02 -3.276065743006934099e+02 -3.448167885873846217e+02 1.064999999999999947e+00
-3.416638201280395606e+02 3.463942547309412090e-01 -1.121999999999991005e+01 4.000000000000000000e+02 -3.274899441665274935e+02 -3.447026584532187030e+02 1.715000000000000080e+00
-3.416170410415226115e+02 3.495784001748813985e-01 -1.122249999999990955e+01 4.000000000000000000e+02 -3.274860878436523421e+02 -3.447013021303435494e+02 7.700000000000000178e-01
-3.415722934787895610e+02 3.534069982955659883e-01 -1.122499999999990905e+01 4.000000000000000000e+02 -3.273888625195685336e+02 -3.446065768062597385e+02 1.094999999999999973e+00
-3.415253057675726041e+02 3.334171809284583454e-01 -1.122749999999990855e+01 4.000000000000000000e+02 -3.273641578262894996e+02 -3.445843721129807022e+02 3.699999999999999956e-01
-3.414794422699409893e+02 3.325756687331624106e-01 -1.122999999999990806e+01 4.000000000000000000e+02 -3.272726277316907613e+02 -3.444953420183819617e+02 1.264999999999999902e+00
-3.414316032947517101e+02 3.060351975184099071e-01 -1.123249999999990756e+01 4.000000000000000000e+02 -3.272386520555946845e+02 -3.444638663422858826e+02 1.370000000000000107e+00
-3.413845227614843907e+02 3.008649358801344098e-01 -1.123499999999990706e+01 4.000000000000000000e+02 -3.272008040138659339e+02 -3.444285183005571298e+02 9.899999999999999911e-01
-3.413379787898870745e+02 3.017332975014759278e-01 -1.123749999999990656e+01 4.000000000000000000e+02 -3.271992204423084445e+02 -3.444294347289996381e+02 9.250000000000000444e-01
-3.412935450014030039e+02 2.970674377919245712e-01 -1.123999999999990607e+01 4.000000000000000000e+02 -3.271825137199781466e+02 -3.444152280066693947e+02 1.915000000000000036e+00
-3.412504060953879161e+02 3.012359760519186525e-01 -1.124249999999990557e+01 4.000000000000000000e+02 -3.271732504359598011e+02 -3.444084647226510469e+02 1.760000000000000009e+00
-3.412087765691604204e+02 2.876671735729206536e-01 -1.124499999999990507e+01 4.000000000000000000e+02 -3.271694891868991704e+02 -3.444072034735904140e+02 1.364999999999999991e+00
-3.411687615779881071e+02 2.796896839535316093e-01 -1.124749999999990457e+01 4.000000000000000000e+02 -3.271475641864305430e+02 -3.443877784731217844e+02 1.645000000000000018e+00
-3.411295462902463100e+02 2.670291664926767172e-01 -1.124999999999990408e+01 4.000000000000000000e+02 -3.271418333033652175e+02 -3.443845475900564566e+02 6.049999999999999822e-01
-3.410916911528021842e+02 2.651593284303419562e-01 -1.125249999999990358e+01 4.000000000000000000e+02 -3.271347008483901391e+02 -3.443799151350813759e+02 7.950000000000000400e-01
-3.410550506196046285e+02 2.591630950326161975e-01 -1.125499999999990308e+01 4.000000000000000000e+02 -3.271160760426260481e+02 -3.443637903293172826e+02 2.000000000000000111e-01
-3.410191409359562158e+02 2.654699165422479412e-01 -1.125749999999990258e+01 4.000000000000000000e+02 -3.271101294109072910e+02 -3.443603436975985232e+02 1.854999999999999982e+00
-3.409843585565641320e+02 2.541304954442503705e-01 -1.125999999999990209e+01 4.000000000000000000e+02 -3.270807402432985214e+02 -3.443334545299897513e+02 1.790000000000000036e+00
-3.409498449761071015e+02 2.337894032151899282e-01 -1.126249999999990159e+01 4.000000000000000000e+02 -3.270269568326339709e+02 -3.442821711193251986e+02 1.050000000000000044e+00
-3.409147578502924034e+02 2.364608499103615924e-01 -1.126499999999990109e+01 4.000000000000000000e+02 -3.270176785619569273e+02 -3.442753928486481527e+02 1.594999999999999973e+00
-3.408806335546158266e+02 2.492257305988259952e-01 -1.126749999999990060e+01 4.000000000000000000e+02 -3.270093791968406549e+02 -3.442695934835318781e+02 1.445000000000000062e+00
-3.408474466288182043e+02 2.619412861931825209e-01 -1.126999999999990010e+01 4.000000000000000000e+02 -3.270075143935004007e+02 -3.442702286801916216e+02 1.945000000000000062e+00
-3.408153458623001484e+02 2.657991429722316168e-01 -1.127249999999989960e+01 4.000000000000000000e+02 -3.269003343969119442e+02 -3.441655486836031628e+02 1.979999999999999982e+00
-3.407808698113450419e+02 2.678963138959074564e-01 -1.127499999999989910e+01 4.000000000000000000e+02 -3.268558831684516690e+02 -3.441235974551428853e+02 1.530000000000000027e+00
-3.407461395208059116e+02 2.671898188051811673e-01 -1.127749999999989861e+01 4.000000000000000000e+02 -3.268454787474023533e+02 -3.441156930340935673e+02 1.840000000000000080e+00
-3.407123131431774254e+02 2.721154120472991655e-01 -1.127999999999989811e+01 4.000000000000000000e+02 -3.268082994847807754e+02 -3.440810137714719872e+02 1.635000000000000009e+00
-3.406784583863312719e+02 2.819854337910622233e-01 -1.128249999999989761e+01 4.000000000000000000e+02 -3.267268673900455838e+02 -3.440020816767367933e+02 1.895000000000000018e+00
-3.406430699332898939e+02 2.855904363681076585e-01 -1.128499999999989711e+01 4.000000000000000000e+02 -3.266918725684454330e+02 -3.439695868551366402e+02 1.975000000000000089e+00
-3.406077819502881994e+02 3.267881328326259216e-01 -1.128749999999989662e+01 4.000000000000000000e+02 -3.265775353598809829e+02 -3.438577496465721879e+02 1.594999999999999973e+00
-3.405697393727845110e+02 3.477374898972114825e-01 -1.128999999999989612e+01 4.000000000000000000e+02 -3.265114453018899781e+02 -3.437941595885811807e+02 4.749999999999999778e-01
-3.405307313379825587e+02 3.277487575041457268e-01 -1.129249999999989562e+01 4.000000000000000000e+02 -3.265082108079050158e+02 -3.437934250945962162e+02 1.350000000000000089e+00
-3.404931609010065472e+02 3.303279018417380475e-01 -1.129499999999989512e+01 4.000000000000000000e+02 -3.264866597789830394e+02 -3.437743740656742375e+02 4.450000000000000067e-01
-3.404562672826561993e+02 3.375379935504668749e-01 -1.129749999999989463e+01 4.000000000000000000e+02 -3.264384791589984047e+02 -3.437286934456896006e+02 2.949999999999999845e-01
-3.404190540359483634e+02 3.350061774433494288e-01 -1.129999999999989413e+01 4.000000000000000000e+02 -3.264280704587264950e+02 -3.437207847454176886e+02 9.599999999999999645e-01
-3.403828962891201968e+02 3.347619201574595360e-01 -1.130249999999989363e+01 4.000000000000000000e+02 -3.264161272816328392e+02 -3.437113415683240305e+02 1.764999999999999902e+00
-3.403476751051298379e+02 3.198126092817235588e-01 -1.130499999999989313e+01 4.000000000000000000e+02 -3.264091558103202146e+02 -3.437068700970114037e+02 1.155000000000000027e+00
-3.403135024655792904e+02 3.290477253341140829e-01 -1.130749999999989264e+01 4.000000000000000000e+02 -3.263793498894347067e+02 -3.436795641761258935e+02 1.689999999999999947e+00
-3.402795597520415072e+02 3.371364347335499279e-01 -1.130999999999989214e+01 4.000000000000000000e+02 -3.263678934662807478e+02 -3.436706077529719323e+02 1.715000000000000080e+00
-3.402464409168849215e+02 3.270226184971326000e-01 -1.131249999999989164e+01 4.000000000000000000e+02 -3.263623360681294798e+02 -3.436675503548206621e+02 1.995000000000000107e+00
-3.402142872680092296e+02 3.228743899447467092e-01 -1.131499999999989114e+01 4.000000000000000000e+02 -3.263285691339114010e+02 -3.436362834206025809e+02 1.334999999999999964e+00
-3.401821616647080759e+02 2.965296101798368666e-01 -1.131749999999989065e+01 4.000000000000000000e+02 -3.263069096211585816e+02 -3.436171239078497592e+02 1.250000000000000000e-01
-3.401504434219654058e+02 3.203664461506591787e-01 -1.131999999999989015e+01 4.000000000000000000e+02 -3.261974319579819053e+02 -3.435101462446731375e+02 6.500000000000000222e-02
-3.401162878389831121e+02 3.303941170374897207e-01 -1.132249999999988965e+01 4.000000000000000000e+02 -3.261250109000278599e+02 -3.434402251867190898e+02 1.189999999999999947e+00
-3.400809103039355819e+02 3.341976148588320927e-01 -1.132499999999988916e+01 4.000000000000000000e+02 -3.261140258784795378e+02 -3.434317401651707655e+02 5.550000000000000488e-01
-3.400464554960026362e+02 3.426902333276124479e-01 -1.132749999999988866e+01 4.000000000000000000e+02 -3.260658574560065404e+02 -3.433860717426977658e+02 1.449999999999999956e+00
-3.400116188409375582e+02 3.279741371179752951e-01 -1.132999999999988816e+01 4.000000000000000000e+02 -3.260024760311797536e+02 -3.433251903178709767e+02 1.700000000000000122e-01
-3.399758791895645800e+02 3.166134558874866833e-01 -1.133249999999988766e+01 4.000000000000000000e+02 -3.259811445225226407e+02 -3.433063588092138616e+02 1.780000000000000027e+00
-3.399407283412146512e+02 2.605607000226768943e-01 -1.133499999999988717e+01 4.000000000000000000e+02 -3.259561436635020755e+02 -3.432838579501932941e+02 1.469999999999999973e+00
-3.399060117687383240e+02 2.515540198986542242e-01 -1.133749999999988667e+01 4.000000000000000000e+02 -3.259347134241107256e+02 -3.432649277108019419e+02 1.399999999999999911e+00
-3.398718297531474946e+02 2.601812580486033699e-01 -1.133999999999988617e+01 4.000000000000000000e+02 -3.259271346126183175e+02 -3.432598488993095316e+02 8.299999999999999600e-01
-3.398386121040765033e+02 2.726450550225428815e-01 -1.134249999999988567e+01 4.000000000000000000e+02 -3.257780182363455879e+02 -3.431132325230367996e+02 1.439999999999999947e+00
-3.398014789274270129e+02 2.725402338577071482e-01 -1.134499999999988518e+01 4.000000000000000000e+02 -3.257706011487927640e+02 -3.431083154354839735e+02 1.165000000000000036e+00
-3.397655020512814872e+02 2.642390916575412252e-01 -1.134749999999988468e+01 4.000000000000000000e+02 -3.257334939616064275e+02 -3.430737082482976348e+02 3.549999999999999822e-01
-3.397295735444202478e+02 2.642926207629184288e-01 -1.134999999999988418e+01 4.000000000000000000e+02 -3.257282667715055027e+02 -3.430709810581967076e+02 1.564999999999999947e+00
-3.396947981636701570e+02 2.710366448884819479e-01 -1.135249999999988368e+01 4.000000000000000000e+02 -3.256879970780212261e+02 -3.430332113647124288e+02 1.465000000000000080e+00
-3.396599202961821220e+02 2.664739851664062464e-01 -1.135499999999988319e+01 4.000000000000000000e+02 -3.255079493504272250e+02 -3.428556636371184254e+02 8.399999999999999689e-01
-3.396197999065167323e+02 2.638409984067268677e-01 -1.135749999999988269e+01 4.000000000000000000e+02 -3.255057690882316592e+02 -3.428559833749228574e+02 7.600000000000000089e-01
-3.395812393622518357e+02 2.574560380978909713e-01 -1.135999999999988219e+01 4.000000000000000000e+02 -3.254836035341278375e+02 -3.428363178208190334e+02 5.949999999999999734e-01
-3.395433870909629945e+02 2.458055812406320373e-01 -1.136249999999988169e+01 4.000000000000000000e+02 -3.254036123780318235e+02 -3.427588266647230171e+02 1.219999999999999973e+00
-3.395040339957346305e+02 2.308987799072275415e-01 -1.136499999999988120e+01 4.000000000000000000e+02 -3.253651964064085860e+02 -3.427229106930997773e+02 1.475000000000000089e+00
-3.394648133161389296e+02 2.166000898400799457e-01 -1.136749999999988070e+01 4.000000000000000000e+02 -3.252533747816540313e+02 -3.426135890683452203e+02 4.050000000000000266e-01
-3.394228035914591146e+02 2.269741486176296008e-01 -1.136999999999988020e+01 4.000000000000000000e+02 -3.251372518281347084e+02 -3.424999661148258951e+02 1.895000000000000018e+00
-3.393777443306944974e+02 2.397158977456927131e-01 -1.137249999999987971e+01 4.000000000000000000e+02 -3.251272473969250996e+02 -3.424924616836162841e+02 1.774999999999999911e+00
-3.393343103401272174e+02 2.590692097325226206e-01 -1.137499999999987921e+01 4.000000000000000000e+02 -3.251087417400375443e+02 -3.424764560267287266e+02 1.979999999999999982e+00
-3.392920269888074358e+02 2.418305047304406818e-01 -1.137749999999987871e+01 4.000000000000000000e+02 -3.251070780193780365e+02 -3.424772923060692165e+02 8.000000000000000167e-02
-3.392514924574621773e+02 2.609241238699207543e-01 -1.137999999999987821e+01 4.000000000000000000e+02 -3.250617048733205934e+02 -3.424344191600117711e+02 7.950000000000000400e-01
-3.392108649226088346e+02 2.489992541461430453e-01 -1.138249999999987772e+01 4.000000000000000000e+02 -3.250607578313987460e+02 -3.424359721180899214e+02 9.300000000000000488e-01
-3.391718831609209133e+02 2.835829950463553129e-01 -1.138499999999987722e+01 4.000000000000000000e+02 -3.250545184130716052e+02 -3.424322326997627783e+02 1.969999999999999973e+00
-3.391342261869570507e+02 2.716265058166310031e-01 -1.138749999999987672e+01 4.000000000000000000e+02 -3.250383353099665555e+02 -3.424185495966577264e+02 8.000000000000000167e-02
-3.390974450571672492e+02 2.725090799229735739e-01 -1.138999999999987622e+01 4.000000000000000000e+02 -3.250279085094595644e+02 -3.424106227961507329e+02 1.895000000000000018e+00
-3.390616915796070430e+02 2.651931845466786175e-01 -1.139249999999987573e+01 4.000000000000000000e+02 -3.249131491147036286e+02 -3.422983634013947949e+02 1.264999999999999902e+00
-3.390231495037269838e+02 2.604006837226581217e-01 -1.139499999999987523e+01 4.000000000000000000e+02 -3.249125291212013735e+02 -3.423002434078925376e+02 1.254999999999999893e+00
-3.389861063836804078e+02 2.770180715980817276e-01 -1.139749999999987473e+01 4.000000000000000000e+02 -3.248104496876426310e+02 -3.422006639743337928e+02 1.419999999999999929e+00
-3.389467192393305481e+02 2.457074380199698593e-01 -1.139999999999987423e+01 4.000000000000000000e+02 -3.248061894021676608e+02 -3.421989036888588771e+02 5.450000000000000400e-01
-3.389087593206676274e+02 2.420858733489081871e-01 -1.140249999999987374e+01 4.000000000000000000e+02 -3.248048734939814608e+02 -3.422000877806726749e+02 1.274999999999999911e+00
-3.388722303115113732e+02 2.229833381791406777e-01 -1.140499999999987324e+01 4.000000000000000000e+02 -3.246861821248334081e+02 -3.420838964115246199e+02 1.034999999999999920e+00
-3.388327313379417092e+02 2.140286922646815193e-01 -1.140749999999987274e+01 4.000000000000000000e+02 -3.246855637913791384e+02 -3.420857780780703479e+02 7.299999999999999822e-01
-3.387948035249570466e+02 2.411884442223187486e-01 -1.140999999999987224e+01 4.000000000000000000e+02 -3.246525928511842949e+02 -3.420553071378755021e+02 1.979999999999999982e+00
-3.387571522446505128e+02 2.391093467519941063e-01 -1.141249999999987175e+01 4.000000000000000000e+02 -3.245557960408766007e+02 -3.419610103275678057e+02 1.080000000000000071e+00
-3.387173497363551178e+02 2.189982850104599255e-01 -1.141499999999987125e+01 4.000000000000000000e+02 -3.244690549995741549e+02 -3.418767692862653576e+02 3.699999999999999956e-01
-3.386757756654312175e+02 1.943112288945489097e-01 -1.141749999999987075e+01 4.000000000000000000e+02 -3.244315507753142924e+02 -3.418417650620054928e+02 1.600000000000000033e-01
-3.386344682886238502e+02 1.869822777829097393e-01 -1.141999999999987025e+01 4.000000000000000000e+02 -3.244038467528939123e+02 -3.418165610395851104e+02 1.135000000000000009e+00
-3.385938075381084218e+02 2.042329288593820735e-01 -1.142249999999986976e+01 4.000000000000000000e+02 -3.243137318651602072e+02 -3.417289461518514031e+02 9.150000000000000355e-01
-3.385512331044069469e+02 2.067816655579342855e-01 -1.142499999999986926e+01 4.000000000000000000e+02 -3.243025939808374574e+02 -3.417203082675286510e+02 1.469999999999999973e+00
-3.385100504110915836e+02 2.087075887549998399e-01 -1.142749999999986876e+01 4.000000000000000000e+02 -3.242636382938321162e+02 -3.416838525805233076e+02 1.049999999999999961e-01
-3.384690580026106090e+02 2.012705414238510349e-01 -1.142999999999986827e+01 4.000000000000000000e+02 -3.242527136252829791e+02 -3.416754279119741682e+02 6.550000000000000266e-01
-3.384293533895761357e+02 1.887615157583636960e-01 -1.143249999999986777e+01 4.000000000000000000e+02 -3.242149413896035526e+02 -3.416401556762947394e+02 9.250000000000000444e-01
-3.383898209474367604e+02 2.123119229520301632e-01 -1.143499999999986727e+01 4.000000000000000000e+02 -3.242090284300428493e+02 -3.416367427167340338e+02 8.649999999999999911e-01
-3.383516645045721134e+02 2.116598161763169617e-01 -1.143749999999986677e+01 4.000000000000000000e+02 -3.241524276972742200e+02 -3.415826419839654022e+02 1.870000000000000107e+00
-3.383129065417017500e+02 2.151295162901926961e-01 -1.143999999999986628e+01 4.000000000000000000e+02 -3.241344996614023444e+02 -3.415672139480935243e+02 1.449999999999999956e+00
